0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,salient,video_name
train/cow_bite/salient1/9c08225dd12cdfdfbdc00043de3d390c275458ebe07d07114df2fedb056f4e08.mp4/0.jpg,cow_bite,1.29170688707017,2.07454312667818,0.662038574762972,0.503437627777147,0.472936082118314,0.586355269185756,0.122907726912051,0.120772676835785,0.226612944808558,0.405933474947091,0.280192681048755,0.203524968236438,0.714247512554841,2.78896848232326,0.987221700938822,0.82107779638358,0.895696492704473,0.252323739668497,0.508362509205041,0.331957767416508,0.692324612142307,1.37835623135545,1.10846851448558,0.19971478350338,0.848579722708023,25.4450446582562,0.176354258786527,0.580668293080232,0.175130741695519,0.487690102620999,0.590925283391306,1.08373296147936,1.19299561607939,0.918212808949993,1.29376350856056,1.12490807166139,0.307339572529851,0.259992804658576,0.865552392299158,2.49570047177602,1.9350532726555,0.008426115341207,0.329691955994578,1.79896052897311,0.335894132362412,0.236631690570492,0.411644908404034,3.60251022079214,1.46453934111323,4.61605726497104,1.65754024751491,0,9c08225dd12cdfdfbdc00043de3d390c275458ebe07d07114df2fedb056f4e08
train/cow_bite/salient1/9c08225dd12cdfdfbdc00043de3d390c275458ebe07d07114df2fedb056f4e08.mp4/1.jpg,cow_bite,1.28129761156462,6.20589418448913,0.673160982565614,0.539954012559493,0.532311786108441,0.570672417675952,0.171361356287966,0.320481911485447,0.249263918161387,0.434005185823648,0.398219745052375,0.200262895082004,0.680141185514032,0.73859843860703,0.999266889953851,0.525540323250673,0.572670292241422,0.235711765582495,0.539716550571501,0.381275199095249,0.666034509260764,1.33831627490029,1.10289066547125,0.201579268769656,0.162164390818971,0.07043010652695,0.056176637128356,0.577535137330627,0.97122402511966,1.11895571811073,1.08393165636811,1.10106697255194,0.79563563752448,0.907342781323451,0.735390490551581,0.870930178623199,0.317311957939795,0.263419923449992,0.818051628553928,2.64848323835577,240.866686868764,1.28279360460077,0.671596774033283,1.00039442267176,0.457556794903302,0.280458657596872,135.178251047409,1.04693087690534,0.773352167885606,0.00485498314107,0.188475037958875,0,9c08225dd12cdfdfbdc00043de3d390c275458ebe07d07114df2fedb056f4e08
train/cow_bite/salient1/9c08225dd12cdfdfbdc00043de3d390c275458ebe07d07114df2fedb056f4e08.mp4/2.jpg,cow_bite,1.27719414959557,0.912543786062092,0.690549161533025,0.51806720566476,0.595526716931669,0.649020899078011,0.091984931391366,0.149160818953344,0.261621013948424,0.435928229413402,0.40607940083587,0.201265614478522,0.641078020538476,0.723142895607096,0.994328648774345,0.539470924802628,0.597327462724065,0.253070239741537,0.541136007322919,0.398398615679589,0.662136087289655,1.33325166574347,1.11191986785234,0.210467623666764,0.166095123223786,0.078513934109162,0.061026484512508,0.578722144484799,0.975359919220648,0.865211009430044,4.57826677726602,1.08036455062695,0.779045713211046,0.908031805371787,0.697688052383728,0.848660662658287,0.331085181699241,0.270136071390595,0.667428386592093,2.75517909150091,0.953169299260775,1.34501301190564,3.77565963746055,0.962266865331322,1.5396129299237,0.259675827256958,0.189585144713512,2.70348562216773,0.300919720653613,0.002979567882631,0.760728968562848,0,9c08225dd12cdfdfbdc00043de3d390c275458ebe07d07114df2fedb056f4e08
train/cow_bite/salient1/056837a2b71e7d93ad65e388dbb0c670a0a440c3ba4f88d82d728ff49d77844c.mp4/0.jpg,cow_bite,0.016143021766151,0.099022071058008,4.99091391186485,0.976632172620238,0.931543435592408,3.11344003484652,0.193120562651896,0.247969446109031,0.955644267952201,15.0075575997408,0.289113738368018,0.080611251763184,0.508212410531755,1.73304361249221,1.09810634256188,0.949367661446608,2.96374101538043,0.078958174294352,1.27179795037599,0.507138375828446,0.488859781637004,132.575375847226,0.12419274507184,0.110579720071758,0.192925078217392,0.164586810763456,0.13740441756843,0.478895002062879,0.248972382737019,0.329474057753616,1.05030682414199,0.970105452606416,1.43398707874436,0.989946441180578,1.56689392199121,1.0818527231571,17.1832034325428,0.211449848006159,0.318616644535975,0.146799219066141,142.175824845175,0.905465363615071,48.503463914465,3.28564241102146,0.946891727709954,1.07383379725956,1.24508883929322,1.03559329717118,66.5787048836564,0.79607516483132,23.1178085025551,0,056837a2b71e7d93ad65e388dbb0c670a0a440c3ba4f88d82d728ff49d77844c
train/cow_bite/salient1/056837a2b71e7d93ad65e388dbb0c670a0a440c3ba4f88d82d728ff49d77844c.mp4/1.jpg,cow_bite,0.029587216431629,0.071804536429503,0.99088587583942,0.995790671226382,0.574596070234817,2.35839024221639,0.126309562067151,0.161438590887378,0.160974728890316,0.49267009038229,0.408053912062227,0.069542325375073,0.613553763495105,1.54553062872921,1.09176955031318,0.211136946593937,4.70538946317812,0.079199248550197,0.828900790305064,0.320367424102455,0.616163227622789,103.11308870069,0.99402537696611,0.081803008259634,0.132302220562818,0.099291647566675,0.096984210000075,0.566888502455097,0.320169151469906,0.204609841488692,2.00348247864913,0.992999395177994,0.856632573266375,0.987264649369369,1.60082499353044,1.03466527103718,0.195588212648278,0.180615990748162,0.272306480001937,10.1764709658506,81.2496476692355,0.826060690402165,1.71668717047429,46.4556971225784,1.59156559810843,0.389903558662907,1.22875410279437,1.07612568804312,20.7967738075589,0.633412468987761,0.667480742759509,0,056837a2b71e7d93ad65e388dbb0c670a0a440c3ba4f88d82d728ff49d77844c
train/cow_bite/salient1/056837a2b71e7d93ad65e388dbb0c670a0a440c3ba4f88d82d728ff49d77844c.mp4/10.jpg,cow_bite,1.69580105535054,0.986978627571646,0.570892463743697,0.417702673756575,0.513022131508466,1.9979124618259,0.12113926651827,0.07255220087873,0.26430885025901,0.277537285032733,0.165565134042911,0.069835269432911,0.597988284167301,10.4505797857646,1.07797232098089,0.197256437349547,0.546747573708676,0.121957287825442,0.583405759408155,0.185616400469466,0.749738867849284,86.5212018427873,0.684607257454355,0.092768201929571,0.717767844862617,4.27137239790879,0.110628959873815,0.519754569943009,0.265511265130145,0.257813675028255,0.275848567993587,1.06991220368108,0.700883763611454,0.98767635617717,1.29354941718729,1.05829589381956,0.251886035572561,0.166882068352813,0.283596635422906,0.138293690616557,1.15613342670096,0.020298613648944,0.257024501586983,1.78812760982641,0.122355500157221,0.456028518474794,0.715555507841441,167.366225275714,0.368031522445227,3.49428440746557,5.80658056880722,0,056837a2b71e7d93ad65e388dbb0c670a0a440c3ba4f88d82d728ff49d77844c
train/cow_bite/salient1/056837a2b71e7d93ad65e388dbb0c670a0a440c3ba4f88d82d728ff49d77844c.mp4/11.jpg,cow_bite,1.65875302840365,0.986113312675293,0.563862216039379,0.419781256058706,0.507266299314092,2.11079719134767,0.116853815161046,0.159999018466883,0.255004615565081,53.9783232819471,0.374151465311135,0.069230009167755,0.601777500625458,1.51425846450017,1.07516545852621,0.18757489155134,4.14404982625865,0.115640835638348,0.59696577464588,0.197128271912094,0.735957971851803,155.365115413748,0.68944916836945,0.090321655682446,0.157408323658496,0.112389180441391,0.107628576975268,0.541475873442867,0.255887266150557,0.24412348933576,1.2477141699996,1.06792441158048,1.64317240471688,0.988807751289285,1.28737245667115,1.05666836657737,0.249848076493251,0.169223157795303,0.287036720900718,0.135000538620009,69.3780481823044,0.917814567448551,1.03599209736932,66.0743520988804,1.13795634794069,0.460219491934605,16.6586406867801,1.09460674188303,16.568367701885,0.735430866945051,0.85285917030576,0,056837a2b71e7d93ad65e388dbb0c670a0a440c3ba4f88d82d728ff49d77844c
train/cow_bite/salient1/056837a2b71e7d93ad65e388dbb0c670a0a440c3ba4f88d82d728ff49d77844c.mp4/12.jpg,cow_bite,1.45253531697881,0.957331372924246,1.96859574342274,1.42931303465349,0.523830711694417,1.93750603023688,0.115278001177143,0.069534843127974,0.859823990347529,0.269384027308603,0.162274440418034,0.065887024321172,0.584271709029426,6.57861270104744,1.07401370335895,0.214777763314836,0.580051002608309,0.114720461730793,0.69661215948711,0.194515017858731,0.72694224067413,100.831904828091,0.067019718473955,0.094683397567176,0.719025662264755,0.574854435421294,0.11426216682303,0.487035462124469,0.27171225678887,0.226176859868624,0.255642688642535,0.25803127769628,0.168308349156326,0.986635054877409,55.4935959101467,1.04964047042699,6.44543846933656,0.163711164050381,0.182658291129434,0.129804387902586,1.14877153360072,0.015248694873673,0.195237817798373,8.9077037394278,0.123424224361217,0.470619998609894,31.8857551257226,45.4122854177693,0.381697880660073,3.55692736516029,0.446924088533951,0,056837a2b71e7d93ad65e388dbb0c670a0a440c3ba4f88d82d728ff49d77844c
train/cow_bite/salient1/056837a2b71e7d93ad65e388dbb0c670a0a440c3ba4f88d82d728ff49d77844c.mp4/13.jpg,cow_bite,0.416569980953068,0.142260799942534,1.49792309029994,0.090644603475953,1.46571540069897,3.91677525277982,0.269451195673483,0.184936004085368,0.370371285288124,0.30147490109533,0.245386903098522,0.206072888858696,0.382159396358977,6.7349202187838,1.11592263176523,0.29613288804168,0.86447041994546,0.128760489416882,1.88523915927278,0.567624830209833,0.430440723676209,1.23710217391144,0.743801664101276,0.20680612718259,3.6150599366848,0.982312268477882,0.202000856608925,0.306453618775398,0.393807023794864,0.315834543672732,0.358107207843956,0.010158500983744,0.00924856910634,0.988210163426484,1.28687632611962,1.03514555280157,0.315931983849609,0.260535309803616,0.392410702326918,0.191181987919264,1.11907308199737,0.374229976794779,0.320887509146827,3.90846263162062,0.358950376680008,0.504576335740009,1.30096849366714,37.4753851914249,0.779597703065433,2.91653210115143,6.52448476213457,0,056837a2b71e7d93ad65e388dbb0c670a0a440c3ba4f88d82d728ff49d77844c
train/cow_bite/salient1/056837a2b71e7d93ad65e388dbb0c670a0a440c3ba4f88d82d728ff49d77844c.mp4/2.jpg,cow_bite,0.018665329028203,0.077336077568847,5.33622207459622,0.976516429111092,0.594713434022871,2.48962666811085,0.138064044557483,0.177031374250144,0.895212351005843,12.3011165840751,0.429178912523678,0.053014949992722,0.570352146301098,1.52594145903667,1.09509506118128,0.173933594501204,4.14086506161863,0.08447871767947,0.936167970947105,0.314982247904981,0.624486353284264,104.653129813694,0.091913614166119,0.088620971177416,0.154766820626809,0.109941506037449,0.105882915356126,0.516923426117867,0.238319773710593,0.249210928898691,1.98855745697961,0.965998429128498,1.41889831523462,0.98659926880098,1.60940625132123,1.07305954085009,9.17862207709713,0.185547327136806,0.489780096524405,0.127472282620344,269.247557249963,0.896030255401095,1.69411284687278,3.04753429693423,1.80483404649782,0.941866518051857,1.14805439102354,1.03625807907017,50.3125127636781,0.011587404657932,0.966028082293174,0,056837a2b71e7d93ad65e388dbb0c670a0a440c3ba4f88d82d728ff49d77844c
